leverantör,year,belopp
TORSLANDA LÅS & LARM (BILLÅSSPECIAL,2016,9700.0
TORSLANDA LÅS & LARM (BILLÅSSPECIAL,2017,11164.1
TORSLANDA LÅS & LARM (BILLÅSSPECIAL,2018,900.0
TORSLANDA SJÖSCOUTKÅR,2016,20000.0
TORSLANDA SJÖSCOUTKÅR,2017,20000.0
TORSLANDA SJÖSCOUTKÅR,2018,25000.0
TORSLANDA SJÖSCOUTKÅR,2019,24000.0
TORSLANDA TENNISKLUBB,2018,200.0
TORSLANDA TIDNINGEN,2016,143792.2
TORSLANDA TIDNINGEN,2017,65473.1
TORSLANDA TIDNINGEN,2018,33073.1
TORSLANDA TIDNINGEN,2019,116918.75
TORSLANDA TILLSAMMANS,2017,24300.0
TORSLANDA TILLSAMMANS,2018,20000.0
TORSLANDA TRAFIKSKOLA,2016,19392.0
TORSLANDA TRAFIKSKOLA,2017,6283.2
TORSLANDA TRAFIKSKOLA,2018,8703.2
TORSLANDA ZOOLOGISKA AB,2016,9186.800000000001
TORSLANDA ZOOLOGISKA AB,2017,9439.12
TORSLANDA-BUA SAMFÄLLIGHETSFÖRENING,2016,10000.0
TORSLANDA-BUA SAMFÄLLIGHETSFÖRENING,2017,9650.0
TORSLANDA-BUA SAMFÄLLIGHETSFÖRENING,2018,46934.0
TORSLANDA-BUA SAMFÄLLIGHETSFÖRENING,2019,11250.0
TORSLANDE GRÄV & SCHAKT,2016,1345173.0
TORSLANDE GRÄV & SCHAKT,2018,425000.0
TORSLANDE GRÄV & SCHAKT,2019,211396.0
TORSTEN JURELL,2018,2718.0
TORSTEN KELLANDER,2016,23497.0
TORSTENSSON ART & DESIGN SWEDEN AB,2017,447648.75
TORSTENSSON ART & DESIGN SWEDEN AB,2018,10196.75
TORSÅS KOMMUN,2016,2674200.0
TORSÅS KOMMUN,2017,2948800.0
TORSÅS KOMMUN,2018,2371200.0
TORSÅS KOMMUN,2019,2485200.0
TORTALK AB,2016,6000.0
TORTALK AB,2017,6000.0
TORTALK AB,2018,9192.0
TORTALK AB,2019,6990.5
TORUNN LILJEGREN,2016,3400.0
TORVHÖGS LANTBRUK AB,2016,27500.0
TORWALDS MUSIC,2017,32500.0
TOSA,2017,44504.0
TOSA,2018,19294.0
TOSA,2019,24510.0
TOSHIBA TEC NORDIC AB,2016,60505.23999999998
TOSHIBA TEC NORDIC AB,2017,13243.949999999997
TOSHIBA TEC NORDIC AB,2018,10594.79
TOSHIBA TEC NORDIC AB,2019,1660.06
TOTALFÖRSVARETS FORSKNINGSINSTITUT,2019,486.92
TOTALHARMONI I VÄST AB,2017,13005.0
TOTALINSTALLATION I GÖTEBORG,2016,124800.0
TOTALINSTALLATION I GÖTEBORG,2017,28860.0
TOTALINSTALLATION I GÖTEBORG,2018,4200.0
TOTALINSTALLATION I GÖTEBORG,2019,18600.0
TOTALLJUD AB,2016,1756.0
TOVDALS CATERING & DELI,2017,1178.56
TOVE ALDERIN STUDIO AB,2019,100810.4
TOVE ALSTERDAL PUBLISHING AB,2017,6000.0
TOXIKOLOGISKA RÅDET (FB),2017,6000.0
TOXIKOLOGISKA RÅDET (FB),2019,4020.0
TOYOTA CENTER GÖTEBORG AB,2017,6730.32
TOYOTA CENTER GÖTEBORG AB,2018,71.25
TOYOTA CENTER GÖTEBORG AB,2019,5812.780000000001
TOYOTA MATERIAL HANDLING SWEDEN AB,2016,23225.690000000002
TOYOTA MATERIAL HANDLING SWEDEN AB,2017,10073.619999999999
TOYOTA MATERIAL HANDLING SWEDEN AB,2018,4334.51
TOYOTA MATERIAL HANDLING SWEDEN AB,2019,19464.69
TOYSRUS TOP-TOY A/S,2016,67932.61000000002
TOYSRUS TOP-TOY A/S,2017,52310.13
TOYSRUS TOP-TOY A/S,2018,35833.729999999996
TOYSRUS TOP-TOY A/S,2019,5094.139999999999
TP RESEARCH AB,2018,5990.5
TP-TEATERN,2016,51400.0
TP-TEATERN,2017,194530.0
TP-TEATERN,2018,508030.0
TP-TEATERN,2019,416860.0
TPC STOCKHOLM (FB),2016,10000.0
TR MARKNADSFÖRING AB,2016,40000.0
TR TRÄD REKLAM,2016,87500.0
TR TRÄD REKLAM,2017,2700.0
TRAC - TRAVEL ACADEMY AKTIEBOLAG,2016,19200.0
TRAC - TRAVEL ACADEMY AKTIEBOLAG,2017,31800.0
TRAC - TRAVEL ACADEMY AKTIEBOLAG,2018,26400.0
TRAC - TRAVEL ACADEMY AKTIEBOLAG,2019,21000.0
TRACBAC MUSIC,2016,43431.0
TRACBAC MUSIC,2017,45709.0
TRADE HAIR SUPPLIES SWEDEN AB,2016,118596.87
TRADE HAIR SUPPLIES SWEDEN AB,2017,141086.61000000004
TRADE HAIR SUPPLIES SWEDEN AB,2018,59117.03999999999
TRADE HAIR SUPPLIES SWEDEN AB,2019,69572.34999999999
TRADEKO AB,2019,1900.0
TRADITIONELL TATUERING,2019,1600.0
TRAFIK OCH FRITID SKANDINAVIEN AB,2016,1044269.1299999999
TRAFIK OCH FRITID SKANDINAVIEN AB,2017,1136638.81
TRAFIK OCH FRITID SKANDINAVIEN AB,2018,550108.85
TRAFIK OCH FRITID SKANDINAVIEN AB,2019,1505766.0900000003
TRAFIK-NOSTALGISKA FÖRLAGET,2016,8464.0
TRAFIKIA AB,2016,586919.25
TRAFIKIA AB,2017,858806.75
TRAFIKIA AB,2018,701461.0
TRAFIKIA AB,2019,617470.5
TRAFIKSKADETJÄNST SVERIGE AB,2019,4184.75
TRAFIKSYSTEM VÄST AB,2016,71916182.79999998
TRAFIKSYSTEM VÄST AB,2017,58037049.769999966
TRAFIKSYSTEM VÄST AB,2018,9932339.2
TRAFIKSYSTEM VÄST AB,2019,13526364.800000012
TRAFIKSYSTEM VÄST AB (FB),2016,5000000.0
TRAFIKSYSTEM VÄST AB (FB),2017,22084082.570000004
TRAFIKSYSTEM VÄST AB (FB),2018,58519235.44999998
TRAFIKSYSTEM VÄST AB (FB),2019,58878927.36999995
TRAFIKTEKNIK BENGT WILDE AB,2016,64930.0
TRAFIKTEKNIK BENGT WILDE AB,2017,21760.0
TRAFIKTEKNIK BENGT WILDE AB,2018,40865.0
TRAFIKTEKNIK BENGT WILDE AB,2019,7680.0
TRAFIKTEKNISKA FÖRENINGEN,2016,33300.0
TRAFIKTEKNISKA FÖRENINGEN,2017,23668.0
TRAFIKTEKNISKA FÖRENINGEN,2018,12200.0
TRAFIKTEKNISKA FÖRENINGEN,2019,9650.0
TRAFIKVERKET,2016,271821252.70000005
TRAFIKVERKET,2017,453950714.88
TRAFIKVERKET,2018,213585079.04000002
TRAFIKVERKET,2019,351561098.60999995
TRAFIKVERKET/AVD REDOVISNING,2017,78408865.92000002
TRAFIKVERKET/AVD REDOVISNING,2018,339281237.4499999
TRAFIKVERKET/AVD REDOVISNING,2019,178242110.0
TRAFIKVERKETSSKOLAN,2016,164436.0
TRAFIKVERKETSSKOLAN,2017,12500.0
TRAFIKVERKSSKOLAN,2017,145000.0
TRAFIKVERKSSKOLAN,2018,226250.0
TRAFIKVERKSSKOLAN,2019,319760.0
TRAGENT AB,2016,3000.0
TRAILERBENGT AB / VEDDIGE SCHACKT,2018,21800.0
TRAIN IT STOCKHOLM AB,2016,21292.08
TRAJOSKO DROM,2016,37000.0
TRAJOSKO DROM,2018,50550.0
TRAKTÖRENS FOTOKLUBB C/O TORE HJE,2016,7000.0
TRAKTÖRENS FOTOKLUBB C/O TORE HJE,2017,3500.0
TRAKTÖRENS FOTOKLUBB C/O TORE HJE,2018,10500.0
TRAKTÖRENS KONSTFÖRENINGEN,2017,14000.0
TRAKTÖRENS KONSTFÖRENINGEN,2018,6000.0
TRAKTÖRENS KONSTFÖRENINGEN,2019,22000.0
TRAMPOLINSPECIALISTEN I STOCKHOLM AB,2017,911.2
TRANAN & TRASTEN AB,2018,19000.0
TRANAN & TRASTEN AB,2019,8000.0
TRANEMO KOMMUN,2016,43134.0
TRANEMO KOMMUN,2017,78744.0
TRANEMO KOMMUN,2018,0.0
TRANEMO KOMMUN,2019,23668.0
TRANINGSMASKINER.COM ZIDCORE AB (FB),2017,21598.4
TRANQUILO KITCHEN EQUIPMENT AB (FB),2019,1119.2
TRANQUILO RESTAURANGER AB,2016,13086.4
TRANQUILO RESTAURANGER AB,2017,5946.42
TRANQUILO RESTAURANGER AB,2018,4290.18
TRANQUILO RESTAURANGER AB,2019,4111.0
TRANSAMMANS FÖRBUNDET FÖR TRANSPERSONER OCH NÄRSTÅENDE,2018,15000.0
TRANSART,2016,334282.49
TRANSART,2017,237833.78
TRANSART,2018,2406052.26
TRANSART,2019,568627.78
TRANSAS MARINE LIMITIED,2017,55203.0
TRANSDEV SVERIGE AB,2018,24000.0
TRANSDEV SVERIGE AB,2019,27500.0
TRANSFER SVERIGE IDEELL FÖRENING,2016,100000.0
TRANSFER SVERIGE IDEELL FÖRENING,2017,100000.0
TRANSFER SVERIGE IDEELL FÖRENING,2018,100000.0
TRANSFER SVERIGE IDEELL FÖRENING,2019,100000.0
TRANSFORMATOR DESIGN GROUP AB,2016,111300.0
TRANSFORMATOR DESIGN GROUP AB,2017,118300.0
TRANSFORMO AB,2017,5000.0
TRANSIRE AB,2016,23400.0
TRANSIRE AB,2017,7800.0
TRANSIRE-PSYKOTERAPI SUSANNE LUNDEL,2016,7800.0
TRANSISTOR RETAIL SWEDEN AB,2017,2720.0
TRANSISTOR RETAIL SWEDEN AB,2018,10409.6
TRANSISTOR RETAIL SWEDEN AB,2019,2994.5
TRANSKRIBERING.NU SVERIGE AB,2019,4536.0
TRANSKRIBERING.NU SVERIGE AB (FB),2019,2910.5
TRANSLATOR - TJÄNST,2016,21536.69
TRANSLATOR - TJÄNST,2017,1684.8
TRANSLATOR - TJÄNST,2018,13667.0
TRANSLATOR - TJÄNST,2019,17104.5
TRANSMITTOR AB,2019,920.0
TRANSPORT GRUPPEN,2016,1100.0
TRANSPORT STYRELSEN,2016,31362.0
TRANSPORT STYRELSEN,2017,17977.0
TRANSPORT STYRELSEN,2018,13101.0
TRANSPORT STYRELSEN,2019,10906.0
TRANSPORTCOMPANIET I MALMÖ AB,2018,158.49
TRANSPORTFÖRETAGEN TF AB,2016,11307.41
TRANSPORTFÖRETAGEN TF AB,2017,3000.0
TRANSPORTFÖRETAGEN TF AB,2018,6000.0
TRANSPORTSERVICE AB,2016,1267.92
TRANSPORTSTYRELSEN,2016,1011986.1200000001
TRANSPORTSTYRELSEN,2017,986459.6599999998
TRANSPORTSTYRELSEN,2018,932209.68
TRANSPORTSTYRELSEN,2019,888378.79
TRANSPORTSTYRELSENS TRÄNGSELSKATT,2016,128848.0
TRANSPORTSTYRELSENS TRÄNGSELSKATT,2017,80027.0
TRANSPORTSTYRELSENS TRÄNGSELSKATT,2018,73004.0
TRANSPORTSTYRELSENS TRÄNGSELSKATT,2019,55055.0
TRANSTEMA,2016,62677.12
TRANSTEMA,2017,32178.5
TRANSTEMA,2018,15945.62
TRANÅS KOMMUN,2017,267375.0
TRANÅS KOMMUN,2018,550573.0
TRANÅS KOMMUN,2019,188664.47999999998
TRANÅS KVINNOJOUR HELGA,2016,177550.0
TRANÅSLIST AB,2017,2083.2
TRAPPA UPP,2016,844200.0
TRAPPA UPP,2017,1145890.0
TRAPPA UPP,2018,1022500.0
TRAPPA UPP,2019,1304150.0
TRASKUNGEN AB,2017,1004.75
TRATTORIA FONTANA DITREU HB,2016,19774.43
TRATTORIA FONTANA DITREU HB,2018,2678.58
TRATTORIA GBG AB MR TOMATO,2016,775.94
TRATTORIA GBG AB MR TOMATO,2017,12894.660000000002
TRATTORIA GBG AB MR TOMATO,2018,11299.070000000002
TRATTORIA GBG AB MR TOMATO,2019,401.75
TRATTORIA MAGLIA,2016,3175.9
TRATTORIA MAGLIA,2017,2776.0400000000004
TRATTORIA MAGLIA,2018,1467.86
TRATTORIA MAGLIA,2019,1719.64
TRATTORIA PUCCIONI,2017,2159.8
TRAVEL EXPRESS,2016,11350.0
TRAVEL SERVICE I GBG AB,2016,6550.15
TRAVEL SERVICE I GBG AB,2017,12660.0
TRAVEL SERVICE I GBG AB,2018,6476.04
TRAVEL TEAM SWEDEN AB,2016,105826.43
TRAVEL TEAM SWEDEN AB,2017,142987.28
TRAVEL TEAM SWEDEN AB,2018,175178.58
TRAVEL TEAM SWEDEN AB,2019,63001.860000000015
TRAVEL TEAM SWEDEN AB (FB),2019,20060.0
TRAVEL TEAM SWEDEN AB(FB),2019,136054.0
TRAVELRENT AB,2018,111000.0
TRAVELRENT AB,2019,23750.0
TRB SVERIGE AKTIEBOLAG,2017,10000.0
TRB SVERIGE AKTIEBOLAG,2018,10000.0
TRE ART REKLAMBYRÅ AB,2016,1665590.0
TRE ART REKLAMBYRÅ AB,2017,1027527.0
TRE ART REKLAMBYRÅ AB,2018,37773.0
TRE ART REKLAMBYRÅ AB,2019,2028.0
TRE BÖCKER FÖRLAG AB,2016,1704.7
TRE BÖCKER FÖRLAG AB,2017,2101.91
TRE SANDBERG AB,2016,383.25
TRE STIFTELSER SERVICE HB,2016,16435334.0
TRE STIFTELSER SERVICE HB,2017,16639935.719999999
TRE STIFTELSER SERVICE HB,2018,18489765.24
TRE STIFTELSER SERVICE HB,2019,18389214.990000002
TRE TANTER I DALARNA HB,2016,5945.0
TRE14 MEDIA GROUP AB,2019,49080.0
TREA ASSISTANS AB,2016,3741916.0
TREA ASSISTANS AB,2017,2786638.0
TREA ASSISTANS AB,2018,2775891.0
TREA ASSISTANS AB,2019,6108446.0
TREAT AND TEACH I GÖTEBORG HB,2017,320.0
TREATIS AB,2016,779000.0
TREATIS AB,2017,149000.0
TREATIS AB,2018,45000.0
TREATIS AB,2019,31000.0
TREBCAR AB,2018,7872.67
TREBCAR AB,2019,36431.25
TREBELLO CONSULTING AB,2017,48780.0
TREBELLO CONSULTING AB,2018,55198.0
TREBELLO CONSULTING AB,2019,12500.0
TREBEX BYGGNADSSTÄLLNINGAR AB,2018,9099.25
TREHÖRNA OMSORGER AB,2016,7367308.0
TREKANTENS BYGG & FASTIGHETSSERVICE,2016,28458.5
TREKLÖVERN I FALKÖPING AB,2016,4311200.0
TREKLÖVERN I FALKÖPING AB,2017,3726300.0
TREKOMP MASKINSERVICE AB,2019,21625.74
TRELLEBORGS KOMMUN,2016,60432.5
TRELLEBORGS KOMMUN,2018,3603.48
TRELLEBORGS KOMMUN,2019,60.0
TREMEDIA I BORÅS AB,2016,11891.15
TREMEDIA I BORÅS AB,2017,9032.44
TREMEDIA I BORÅS AB,2018,6452.65
TREMEDIA I BORÅS AB,2019,11260.5
TREMIL TEKNIK AB,2016,524.75
TREMIL TEKNIK AB,2018,20474.5
TREMIL TEKNIK AB,2019,49800.0
TRENDENSER AB,2017,10400.0
TRENDMARK AB,2016,1222.5
TRENDMARK FRITID AB,2018,952.0
TRENDREHAB I SVERIGE AB (FB),2017,16756.0
TRENDRUM AB,2017,822.4
TRENUM ANGERED AB FASTIGHETS AB BALDER,2017,10571160.0
TRENUM ANGERED AB FASTIGHETS AB BALDER,2018,11185031.0
TRENUM ANGERED AB FASTIGHETS AB BALDER,2019,11595860.0
TRESERVA ANVÄNDARFÖRENING C/O ROBIN,2016,3000.0
TRESERVA ANVÄNDARFÖRENING C/O ROBIN,2017,7090.0
TRESERVA ANVÄNDARFÖRENING C/O ROBIN,2018,3000.0
TRESERVA ANVÄNDARFÖRENING C/O ROBIN,2019,3000.0
TRESKABLINOLL SVERIGE,2019,28746.5
TRESS SPORT OCH LEK AB,2016,1522083.7000000004
TRESS SPORT OCH LEK AB,2017,2588640.509999998
TRESS SPORT OCH LEK AB,2018,2728813.879999995
TRESS SPORT OCH LEK AB,2019,4202776.819999991
TRESTADS GRÄV,2017,938718.5
TRETTI AB,2016,6716.0
TRETTON 2,2018,6800.0
TRI PSYKOLOGI AB,2016,1500.0
TRI PSYKOLOGI AB,2017,2800.0
TRIACON SCIENTIFIC AB,2016,3345.0
TRIANGLE CONSULTING SOCIAL ENTERPRISE LIMITED,2017,57220.39
TRIANGLE CONSULTING SOCIAL ENTERPRISE LIMITED,2018,31635.870000000003
TRIANGLE CONSULTING SOCIAL ENTERPRISE LIMITED,2019,24234.230000000003
TRIART FILM AB,2016,14909.400000000001
TRIART FILM AB,2017,8069.8
TRIART FILM AB,2018,14000.0
TRIART FILM AB,2019,28039.6
TRIBE HOTEL BILLINGEHUS AB (FB),2017,9799.12
TRIBINUM - KOMPETENS UTVECKLING AB,2016,24500.0
TRIBUS,2019,260471.75
TRICORDER MEDIA (FB),2018,7961.0
TRIDENT INDUSTRI AB,2016,75853.75
TRIDENT INDUSTRI AB,2017,43764.0
TRIDENT INDUSTRI AB,2018,105890.5
TRIDENT INDUSTRI AB,2019,16185.75
TRIG,2016,1967221.25
TRIG,2017,2060257.5
TRIG,2018,1711121.75
TRIG,2019,1483808.5
TRIGONO AB,2018,7839.25
TRIGONO AB,2019,21060.0
TRIGONOR SVERIGE AB,2018,10192.08
TRIGONOR SVERIGE AB,2019,23810.19
TRIKÅSPECIALISTEN PÅ ÖSTERLEN AB (FB),2016,5182.5
TRIKÅSPECIALISTEN PÅ ÖSTERLEN AB (FB),2017,3480.0
TRIKÅSPECIALISTEN PÅ ÖSTERLEN AB(FB),2018,13162.560000000001
TRILO INTERACTIVE AB,2018,21500.8
TRILO INTERACTIVE AB,2019,27470.5
TRIMBLE SOLUTIONS GOTHENBURG AB,2017,4600.0
TRIMBLE SOLUTIONS GOTHENBURG AB,2018,158435.0
TRIMBLE SOLUTIONS GOTHENBURG AB,2019,61905.0
TRIMBLE SOLUTIONS SWEDEN AB,2018,14750.369999999999
TRIMBLE SOLUTIONS SWEDEN AB,2019,9540.0
TRIMTEC AB,2016,124624.0
TRIMTEC AB,2017,76763.0
TRIMTEC AB,2018,103754.75
TRIMTEC AB,2019,152844.25
TRIOLAB AB,2019,1515.25
TRION TENSID AB,2016,8549.75
TRIPLE U (ENSKILD FIRMA),2019,3707.0
TRIPNET AB,2016,18001.0
TRIPNET AB,2017,18010.0
TRIPNET AB,2018,19150.5
TRIPNET AB,2019,20340.0
TRIPP-TYK KONSTFÖRENING,2017,5500.0
TRIPPUS EVENT SOLUTION AB,2016,53134.2
TRIPPUS EVENT SOLUTION AB,2017,103645.0
TRIPPUS EVENT SOLUTION AB,2018,92310.43
TRIPPUS EVENT SOLUTION AB,2019,65083.09
TRIS-TJEJERS RÄTT I SAMHÄLLET,2017,570350.0
TRIS-TJEJERS RÄTT I SAMHÄLLET,2018,907650.0
TRIS-TJEJERS RÄTT I SAMHÄLLET,2019,325800.0
TRISS I SSS AB,2017,2016.0
TRIUMF GLASS AB,2016,13334.800000000001
TRIVAS AB,2016,120.0
TRIVECTOR LOGIQ AB,2016,27294.85
TRIVECTOR LOGIQ AB,2017,11800.0
TRIVECTOR LOGIQ AB,2018,21400.0
TRIVECTOR LOGIQ AB,2019,61671.7
TRIVECTOR TRAFFIC AB,2016,2880418.0
TRIVECTOR TRAFFIC AB,2017,1820106.23
TRIVECTOR TRAFFIC AB,2018,2087174.0800000005
TRIVECTOR TRAFFIC AB,2019,3891769.830000003
TRIVENDE AB,2017,78.4
TRIVITALIS AB,2016,647012.0
TRIVITALIS AB,2017,1267965.0
TRIVITALIS AB,2018,1419817.0
TRIVITALIS AB,2019,1528710.0
TRIVSELLEDARE I SVERIGE AB,2016,709930.03
TRIVSELLEDARE I SVERIGE AB,2017,660854.5
TRIVSELLEDARE I SVERIGE AB,2018,576562.0
TRIVSELLEDARE I SVERIGE AB,2019,633196.7499999999
TRM TRADING AB,2018,4011.25
TROAX SVERIGE AB,2017,21250.0
TROLLABO KVARN,2016,27501.52
TROLLERISAKER.SE,2016,2063.0
TROLLERITONER,2016,110540.0
TROLLERITONER,2017,242687.25
TROLLERITONER,2018,222539.5
TROLLERITONER,2019,120860.5
TROLLHÄTTANS HYRVERK AB,2019,825.5
TROLLHÄTTANS KOMMUN,2016,397954.5
TROLLHÄTTANS KOMMUN,2017,245739.33000000002
TROLLHÄTTANS KOMMUN,2018,448848.0
TROLLHÄTTANS KOMMUN,2019,357725.75
TROLLHÄTTANS TOLKTJÄNSTER AB,2016,1400.0
TROLLHÄTTANS TOLKTJÄNSTER AB,2017,1320.75
TROLLHÄTTEÅKARNAS LAST AB,2018,12259.99
TROLLKARLMARTIN/MARTIN BRÖNS,2016,82120.0
TROLLKARLMARTIN/MARTIN BRÖNS,2017,22000.0
TROLLKARLMARTIN/MARTIN BRÖNS,2018,14900.0
TROLLREDA RESURSCENTER AB,2018,539.2
TROLLSKOGENS FÖRSKOLA,2016,48974.0
TROLLSKOGENS FÖRSKOLA,2017,12243.5
TROLLSKOGENS FÖRSKOLA,2018,72768.0
TROLLSTAVEN,2019,3500.0
TROLLÄNGEN BOSTAD AB,2018,800.0
TROLLÄNGEN GÖTEBORG AB,2016,629121.0
TROLLÄNGEN GÖTEBORG AB,2017,613654.6299999999
TROLLÄNGEN GÖTEBORG AB,2018,675789.0800000002
TROLLÄNGEN GÖTEBORG AB,2019,643106.8899999999
TROMAN AB,2016,12900.0
TROMAN AB,2017,10200.0
TROMAN AB,2018,110560.0
TROMAN AB,2019,15250.5
TRONDHEIM KOMMUNE,2017,22918.88
TRONS PRODUCTION AB,2016,23673.270000000004
TRONS PRODUCTION AB,2017,20536.13
TRONS PRODUCTION AB,2018,37723.719999999994
TRONS PRODUCTION AB,2019,23119.36
TROSSA AB,2019,79344.0
TROTULA AB,2016,15496.34
TRUCK&MASKINSERVICE AB,2016,12881.0
TRUCK&MASKINSERVICE AB,2017,5227.25
TRUCK&MASKINSERVICE AB,2018,2474.5
TRUCKER,2016,6531.5
TRUCKER,2017,5155.15
TRUCKPOOLEN ARENDAL,2016,44083.25
TRUCKPOOLEN ARENDAL GÖTEBORG,2016,900.0
TRUCKPOOLEN ARENDAL GÖTEBORG,2017,85927.25
TRUCKPOOLEN ARENDAL GÖTEBORG,2018,32500.0
TRUCKPOOLEN ARENDAL GÖTEBORG,2019,35416.75
TRUCKSPECIALISTEN I GBG AB (FB),2016,5845.75
TRUCKSPECIALISTEN I GBG AB (FB),2017,5699.25
TRUCKSPECIALISTEN I GÖTEBORG AB,2018,12631.25
TRUCKSPECIALISTEN I GÖTEBORG AB,2019,17363.25
TRUCKUTBILDARNA I SKARA AB (FB),2016,29400.0
TRUCKUTBILDARNA I SKARA AB (FB),2017,32600.0
TRUCKUTBILDARNA I SKARA AB (FB),2018,38900.68
TRUCKUTBILDARNA I SVERIGE AB (FB),2019,39600.0
TRUEPOINT SWEDEN AB,2017,20000.0
TRUESEC AB,2017,2190.0
TRUESEC AB,2019,9780.0
TRULSEGÅRDENS SAMFÄLLIGHETS FÖRENING,2016,1600.0
TRULSEGÅRDENS SAMFÄLLIGHETS FÖRENING,2017,1600.0
TRULSEGÅRDENS SAMFÄLLIGHETS FÖRENING,2018,1600.0
TRULSEGÅRDENS SAMFÄLLIGHETS FÖRENING,2019,1600.0
TRULSEGÅRDENS SAMFÄLLIGHETSFÖRENING,2016,4800.0
TRUST PARTNER MALMÖ AB,2017,128801.0
TRUST PARTNER MALMÖ AB,2018,88600.0
TRUST PARTNER MALMÖ AB,2019,48000.0
TRUST SECURITY AB,2016,10221.880000000001
TRUST SECURITY AB,2017,1000.0
TRY GIVEN DEVELOPMENT & TRADING,2016,14006.0
TRY GIVEN DEVELOPMENT & TRADING,2017,12930.0
TRYCKAKUTEN SVERIGE AB,2016,2295.25
TRYCKAKUTEN SVERIGE AB,2017,10470.5
TRYCKAKUTEN SVERIGE AB,2018,64999.25
TRYCKAKUTEN SVERIGE AB,2019,9504.75
TRYCKAREN ENGELHOLM AB,2018,55850.5
TRYCKCOMPANIET AB,2018,4800.0
TRYCKLUFTSERVICE I VÄST AB,2016,1934.5
TRYCKLUFTSERVICE I VÄST AB,2017,19444.75
TRYCKNU PRODUKTION I STOCKHOLM AB,2016,736.0
TRYCKSTUGAN AB,2018,10865.0
TRYDELLS TRYCKERI AB,2018,30139.6
TRYDELLS TRYCKERI AB,2019,43112.28
TRYGG BOSTAD I VÄST AB,2016,1617000.0
TRYGG BOSTAD I VÄST AB,2017,797009.0
TRYGG BOSTAD I VÄST AB,2018,271800.0
TRYGG HANSA,2016,14474.0
TRYGG I FRAMTIDEN SWEDEN AB,2016,1370.0
TRYGG-HANSA FORSAKRING FILIAL,2017,19387.0
TRYGG-HANSA FORSAKRING FILIAL,2018,19190.0
TRYGG-HANSA FÖRSÄKRING FILIAL,2017,1500.0
TRYGG-HANSA FÖRSÄKRING FILIAL,2019,123980.0
TRYGGA VÄGEN,2016,3699907.0
TRYGGA VÄGEN,2017,3579020.0
TRYGGA VÄGEN,2018,3717985.0
TRYGGA VÄGEN,2019,5627575.0
TRYGGSAKER NORDEN AB,2017,584.0
TRYGGSAKER NORDEN AB,2019,1916.0
TRÄ-OTTO,2016,4672.799999999999
TRÄDET FÖRSKOLA,2016,41276.0
TRÄDET FÖRSKOLA,2017,46328.0
TRÄDET FÖRSKOLA,2018,141826.0
TRÄDFÄLLARN YTTERSTAD AB,2016,15525.0
TRÄDGÅRDSAMATÖRERNA I GÖTEBORG,2016,2366.0
TRÄDGÅRDSAMBASSADÖREN MARIANA MATTSON,2016,120.34
TRÄDGÅRDSFORUM AB,2016,2654.4
TRÄDGÅRDSFORUM AB,2017,1008.8
TRÄDGÅRDSFORUM AB,2018,7193.6
TRÄDGÅRDSGATANS FASTIGHETS AB/RITZ,2016,11307.779999999999
TRÄDGÅRDSGATANS FASTIGHETS AB/RITZ,2017,8120.56
TRÄDGÅRDSGATANS FASTIGHETS AB/RITZ,2018,17234.550000000003
TRÄDGÅRDSGATANS FASTIGHETS AB/RITZ,2019,18545.51
TRÄDGÅRDSGROSSISTEN I STOCKHOLM AB,2017,2976.87
TRÄDGÅRDSLIV AB,2019,436.0
TRÄDGÅRDSMILJÖ I KRISTIANSTAD AB,2018,900.0
TRÄDGÅRDSPLANKET KB,2016,3000.0
TRÄDGÅRDSSALONGEN,2018,6300.0
TRÄDGÅRDSTATION AB,2019,10779.25
TRÄDGÅRDSTEKNINK   AB,2016,97238.5
TRÄDGÅRDSTEKNINK   AB,2017,-804.0
TRÄDGÅRDSTEKNINK   AB,2019,3842.5
TRÄDKONSULT I SKÅNE AB,2017,10200.0
TRÄDTRANSPORT I VÄST AB,2016,9090.5
TRÄDTRANSPORT I VÄST ENTREPRENAD AB,2019,4420.0
TRÄDVÅRD VÄST AB,2016,15021.0
TRÄNING I LIVET SVERIGE AB,2017,1504.23
TRÄNING I LIVET SVERIGE AB,2018,3126.71
TRÄNING I LIVET SVERIGE AB,2019,256.67
TRÄNINGSSPECIALISTEN AB,2016,6392.0
TRÄNINGSSPECIALISTEN AB,2018,1025.65
TRÄSTAD SVERIGE,2019,500.0
TRÄVERK,2016,23980.0
TRÅNGETS SAMFÄLLIGHETSFÖRENING,2016,20720.0
TRÅNGETS SAMFÄLLIGHETSFÖRENING,2017,12920.0
TRÅNGETS SAMFÄLLIGHETSFÖRENING,2018,12920.0
TRÅNGETS SAMFÄLLIGHETSFÖRENING,2019,12670.0
TS INVEST AB,2016,6330.0
TSA,2017,10283.02
TSB SCANLAB PROJECTS LTD,2019,67643.34
TSFAI PUBLISHING,2017,4000.0
TSG HOLDING AB,2016,60000.0
TSG HOLDING AB,2017,16000.0
TSG INNOVATION AB,2017,2280.0
TSM DAGLIG VERKSAMHET AB,2016,7011085.0
TSM DAGLIG VERKSAMHET AB,2017,5566188.89
TSM DAGLIG VERKSAMHET AB,2018,6415327.0
TSM DAGLIG VERKSAMHET AB,2019,7901697.0
TSOI EXPRESS FOOD AB,2017,2249.99
TSUKI HANA RESTAURANG AB,2019,1142.88
TSURUMI INTEC PUMP AB,2016,21461.3
